attention,baseline_cosine_similarity,baseline_host_prepare_submit_ms,baseline_max_abs_error,baseline_max_rel_error,baseline_mean_abs_error,baseline_nonfinite_count,baseline_sha256,baseline_vs_reference,benchmark_base,block_table_stride,block_table_width,cache_layout,candidate_cosine_similarity,candidate_host_prepare_submit_ms,candidate_max_abs_error,candidate_max_rel_error,candidate_mean_abs_error,candidate_nonfinite_count,candidate_sha256,candidate_vs_baseline,candidate_vs_reference,cann_version,capture_kv_lens,capture_q_lens,case,causal,device,device_index,device_name,draft_width,dtype,gqa_interleave,head_dim,kv_cache_stride,kv_length,length_pattern,m,min_runtime_kv_length,num_cube_cores,num_kv_heads,num_q_heads,num_vector_cores,page_size,pair_cosine_similarity,pair_max_abs_error,pair_max_rel_error,pair_mean_abs_error,pair_nonfinite_count,physical_pages,python_version,q_buffer_rows,q_stride,real_batch_size,record_type,runtime_kv_lens,runtime_q_lens,scheduled_batch_size,schema_version,seed,sink_dtype,softmax_scale,status,swa_left_window,table_width_mode,topology,torch_npu_version,torch_version,tp_size,triton_version,workspace_commit
full,0.9999974966049194,0.2723541110754013,0.0009765625,23.0,4.7835193981882185e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.21812506020069122,0.0009765625,23.0,4.7835193981882185e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[16],full_dense_m16_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,16,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,16,"[1536, 256, 1]",1,correctness,[4096],[16],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.2684840001165867,0.0009765625,44.010990142822266,4.8539637646172196e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.23897504433989525,0.0009765625,44.010990142822266,4.8539637646172196e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[31],full_dense_m31_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,31,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,31,"[1536, 256, 1]",1,correctness,[4096],[31],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999973773956299,0.27707405388355255,0.0009765625,37.08450698852539,4.6868673962308094e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.2277649473398924,0.0009765625,37.08450698852539,4.6868673962308094e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[32],full_dense_m32_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,32,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,32,"[1536, 256, 1]",1,correctness,[4096],[32],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.22589601576328278,0.0009765625,20.68674659729004,4.7133849875535816e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.234255101531744,0.0009765625,20.68674659729004,4.7133849875535816e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[63],full_dense_m63_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,63,4096,28,1,6,56,64,1.0000001192092896,0.0,0.0,0.0,0.0,65,3.11.10,63,"[1536, 256, 1]",1,correctness,[4096],[63],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.2068360336124897,0.001953125,95.38605499267578,4.81888055219315e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.23282505571842194,0.001953125,95.38605499267578,4.81888055219315e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[64],full_dense_m64_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,64,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,64,"[1536, 256, 1]",1,correctness,[4096],[64],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999973773956299,0.21599605679512024,0.0009765625,54.48237228393555,4.816549699171446e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.21984498016536236,0.0009765625,54.48237228393555,4.816549699171446e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[65],full_dense_m65_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,65,4096,28,1,6,56,64,0.9999999403953552,0.0,0.0,0.0,0.0,65,3.11.10,65,"[1536, 256, 1]",1,correctness,[4096],[65],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.2188151702284813,0.0009765625,179.88868713378906,4.797289875568822e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.2325158566236496,0.0009765625,179.88868713378906,4.797289875568822e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[127],full_dense_m127_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,127,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,127,"[1536, 256, 1]",1,correctness,[4096],[127],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974370002747,0.21782494150102139,0.0009765625,99.46154022216797,4.8426718421978876e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974370002747,0.23502507247030735,0.0009765625,99.46154022216797,4.8426718421978876e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[128],full_dense_m128_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,128,4096,28,1,6,56,64,0.9999999403953552,0.0,0.0,0.0,0.0,65,3.11.10,128,"[1536, 256, 1]",1,correctness,[4096],[128],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999975562095642,0.22314488887786865,0.001953125,95.88888549804688,4.789744343725033e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999975562095642,0.21842587739229202,0.001953125,95.88888549804688,4.789744343725033e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[129],full_dense_m129_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,129,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,129,"[1536, 256, 1]",1,correctness,[4096],[129],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.23902510292828083,0.0009765625,146.0425567626953,4.7534202167298645e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.22909510880708694,0.0009765625,146.0425567626953,4.7534202167298645e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[191],full_dense_m191_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,191,4096,28,1,6,56,64,0.9999998807907104,0.0,0.0,0.0,0.0,65,3.11.10,191,"[1536, 256, 1]",1,correctness,[4096],[191],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974370002747,0.22969511337578297,0.0009765625,92.90873718261719,4.784996417583898e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974370002747,0.22991490550339222,0.0009765625,92.90873718261719,4.784996417583898e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[192],full_dense_m192_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,192,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,192,"[1536, 256, 1]",1,correctness,[4096],[192],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974370002747,0.22839498706161976,0.001953125,113.07746124267578,4.813790656044148e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974370002747,0.21802494302392006,0.001953125,113.07746124267578,4.813790656044148e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[255],full_dense_m255_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,255,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,255,"[1536, 256, 1]",1,correctness,[4096],[255],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.22013485431671143,0.001953125,89.62489318847656,4.8011395847424865e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.23901509121060371,0.001953125,89.62489318847656,4.8011395847424865e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[256],full_dense_m256_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,256,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,256,"[1536, 256, 1]",1,correctness,[4096],[256],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.23610517382621765,0.001953125,87.0567398071289,4.8538160626776516e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.21796580404043198,0.001953125,87.0567398071289,4.8538160626776516e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[257],full_dense_m257_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,257,4096,28,1,6,56,64,0.9999998807907104,0.0,0.0,0.0,0.0,65,3.11.10,257,"[1536, 256, 1]",1,correctness,[4096],[257],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.25848415680229664,0.001953125,122.3284683227539,4.8854504711925983e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.23226509802043438,0.001953125,122.3284683227539,4.8854504711925983e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[511],full_dense_m511_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,511,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,511,"[1536, 256, 1]",1,correctness,[4096],[511],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999975562095642,0.23020501248538494,0.001953125,140.73028564453125,4.8976791731547564e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999975562095642,0.23790518753230572,0.001953125,140.73028564453125,4.8976791731547564e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[512],full_dense_m512_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,512,4096,28,1,6,56,64,0.9999999403953552,0.0,0.0,0.0,0.0,65,3.11.10,512,"[1536, 256, 1]",1,correctness,[4096],[512],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.24067494086921215,0.001953125,199.58056640625,4.904248271486722e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.30523398891091347,0.001953125,199.58056640625,4.904248271486722e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[513],full_dense_m513_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,513,4096,28,1,6,56,64,1.0000001192092896,0.0,0.0,0.0,0.0,65,3.11.10,513,"[1536, 256, 1]",1,correctness,[4096],[513],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999973773956299,0.26158406399190426,0.00390625,139.5922088623047,4.957917190040462e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.30181300826370716,0.00390625,139.5922088623047,4.957917190040462e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[767],full_dense_m767_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,767,4096,28,1,6,56,64,0.9999999403953552,0.0,0.0,0.0,0.0,65,3.11.10,767,"[1536, 256, 1]",1,correctness,[4096],[767],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.25211507454514503,0.001953125,142.42156982421875,4.9671991291688755e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.29520411044359207,0.001953125,142.42156982421875,4.9671991291688755e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[768],full_dense_m768_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,768,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,768,"[1536, 256, 1]",1,correctness,[4096],[768],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999974966049194,0.2561339642852545,0.001953125,119.7755355834961,4.9701437092153355e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.30981283634901047,0.001953125,119.7755355834961,4.9701437092153355e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[769],full_dense_m769_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,769,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,769,"[1536, 256, 1]",1,correctness,[4096],[769],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.999997615814209,0.28388388454914093,0.00390625,164.26109313964844,5.030612737755291e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.999997615814209,0.3140841145068407,0.00390625,164.26109313964844,5.030612737755291e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[1023],full_dense_m1023_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1023,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,1023,"[1536, 256, 1]",1,correctness,[4096],[1023],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
full,0.9999975562095642,0.28636399656534195,0.001953125,173.01365661621094,5.045817670179531e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999975562095642,0.29844394885003567,0.001953125,173.01365661621094,5.045817670179531e-05,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[1024],full_dense_m1024_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1024,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,1024,"[1536, 256, 1]",1,correctness,[4096],[1024],1,1,20260829,float32,0.09119556747428784,PASS,,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
swa,0.9999970197677612,0.0,0.001953125,0.7540106773376465,0.00011972284119110554,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999970197677612,0.0,0.001953125,0.7540106773376465,0.00011972284119110554,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[1],swa_dense_m1_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,1,4096,28,1,6,56,64,0.9999999403953552,0.0,0.0,0.0,0.0,9,3.11.10,1,"[1536, 256, 1]",1,correctness,[4096],[1],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
swa,0.9999974966049194,0.0,0.001953125,1.4299064874649048,0.00012605567462742329,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.0,0.001953125,1.4299064874649048,0.00012605567462742329,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[2],swa_dense_m2_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,2,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,10,3.11.10,2,"[1536, 256, 1]",1,correctness,[4096],[2],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
swa,0.9999983310699463,0.0,0.001953125,8.600000381469727,0.00010503244266146794,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999983310699463,0.0,0.001953125,8.600000381469727,0.00010503244266146794,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[3],swa_dense_m3_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,3,4096,28,1,6,56,64,0.9999998807907104,0.0,0.0,0.0,0.0,10,3.11.10,3,"[1536, 256, 1]",1,correctness,[4096],[3],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
swa,0.9999979734420776,0.0,0.001953125,26.17766571044922,0.00011097855167463422,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999979734420776,0.0,0.001953125,26.17766571044922,0.00011097855167463422,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[7],swa_dense_m7_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,7,4096,28,1,6,56,64,1.0000001192092896,0.0,0.0,0.0,0.0,10,3.11.10,7,"[1536, 256, 1]",1,correctness,[4096],[7],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
swa,0.9999977946281433,0.0,0.001953125,76.4871826171875,0.00010869772813748568,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,b091d09e267569ce9e3df929901f3feaccc8ac45,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999977946281433,0.0,0.001953125,76.4871826171875,0.00010869772813748568,0.0,f70ab89eb4b0f99a03654153298587b38f22209f20916ac1e97e0f6e1454d198,True,True,9.1.0,[4096],[8],swa_dense_m8_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,8,4096,28,1,6,56,64,0.9999998807907104,0.0,0.0,0.0,0.0,10,3.11.10,8,"[1536, 256, 1]",1,correctness,[4096],[8],1,1,20260829,float32,0.09119556747428784,PASS,511,compact,dense,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,b091d09e267569ce9e3df929901f3feaccc8ac45
